stop_id,stop_code,stop_name,stop_lat,stop_lon
Słowiańska,51.1235419100,17.0402172300
Psie_Pole_(Rondo_Lotników_Polskich),51.1465900000,17.1153640000
Bagatela,51.1527626500,17.0693892200
Las_Mokrzański,51.1759061700,16.8335489400
GALERIA_DOMINIKAŃSKA,51.1085289400,17.0387010800
Domaszczyn-Dębowa,51.1962510000,17.1521040000
Smocza,51.1033559900,17.1547421600
PL._STASZICA,51.1224624500,17.0302590500
Ołtaszyn,51.0565016200,17.0249606900
PL._DANIŁOWSKIEGO,51.1384677800,17.0586282800
Radwanice_-_Szkoła,51.0486200000,17.1154640000
Bałtycka,51.1377841200,17.0301744800
Zajazdowa,51.1480948200,16.8653655100
Partyzantów,51.1062614300,17.0939924100
Domaszczyn-Trzebnicka,51.1887618000,17.1511882000
Broniewskiego,51.1359043600,17.0353272200
Zagony,51.1005416500,16.9415971600
ROD_Bajki,51.0825281300,17.0343704600
Łukaszowice,51.0158100000,17.0927570000
Góra_Kapliczna,51.1515126800,16.9929223200
Ślęza_(ul._Pszenna_-_autostrada),51.0428572700,16.9912595800
Słowiańska,51.1240128000,17.0427107000
Serbska_(C.K._Agora),51.1337895900,17.0194298200
Dworska,51.1436063900,16.9534481200
BARDZKA,51.0834758500,17.0492901000
Bzowa_(Centrum_Zajezdnia),51.0976554000,16.9930907400
Glinianki,51.1380635300,16.9349894600
CENTRUM_HURTU_UL._GIEŁDOWA,51.0681134100,16.9695234600
Kasprowicza,51.1374410800,17.0529068200
Dmowskiego,51.1164495600,17.0247823500
Wzgórze_Partyzantów,51.1042801600,17.0374018900
LITOMSKA_(ZUS),51.1199086500,17.0101373900
SZYMANÓW,51.1941474000,17.0188466100
Muchobór_Wielki_(Roślinna),51.1022995700,16.9441748400
Solskiego,51.0812013100,16.9677037700
Wejherowska,51.1294515200,16.9866403700
PL._GRUNWALDZKI,51.1111411000,17.0611932900
Park_Brochowski,51.0632764400,17.0748639300
Aleja_Pracy,51.0918696000,16.9853733400
JERZMANOWSKA_(pętla),51.1272973700,16.9024677100
Solskiego,51.0817903600,16.9686697900
Wschowska,51.1451622300,16.8802209200
Ratyń_-_skrzyżowanie,51.1299792900,16.8466710400
BARDZKA,51.0827794400,17.0508081600
Prudnicka,51.0900427600,17.0447006800
Stalowa,51.0996909100,17.0014907300
Gądowianka,51.1192350200,16.9710863800
Ojca_Beyzyma,51.0904155400,16.9924411100
GAJ,51.0769005700,17.0419316500
Godzieszowa,51.2415858000,17.1310259000
Złotnicka,51.1432805300,16.8890339000
Świeradowska,51.0770472100,17.0462380800
STADION_WROCŁAW_(Królewiecka),51.1450275900,16.9479168600
ŚLAZOWA_(pętla),51.1525993200,16.9960965700
Kołobrzeska,51.1210305500,16.9454134200
Hubska,51.0917562600,17.0435789100
Pułtuska,51.0739374700,17.0157181600
Drzewieckiego,51.1215805200,16.9679089200
Kiełczów_-_WODROL,51.1370493800,17.1771802600
Mosty_Warszawskie,51.1283805300,17.0546427100
Bałtycka,51.1366318700,17.0306168000
DWORZEC_GŁÓWNY,51.0996183100,17.0350583000
Sudecka,51.0856654900,17.0166093600
Las_Ratyński,51.1232748200,16.8330233700
Wilczyce,51.1330964600,17.1429171600
Transbud,51.0837238900,17.0596581100
Ślęza_(ul._Pszenna_-_autostrada),51.0429274300,16.9911233700
RACŁAWICKA_(pętla),51.0775900000,16.9847640000
Braterska,51.0676757400,16.9992089800
BARDZKA,51.0829166600,17.0504896100
DWORZEC_GŁÓWNY,51.0996885800,17.0354868800
Dolnośląska_Szkoła_Wyższa,51.1136238500,16.9905764300
Stadion_Wrocław_(Lotnicza),51.1381089700,16.9426408300
Jędrzejowska,51.1581384600,16.9175631500
Krępicka_-_szkoła,51.1500133400,16.8604490700
Centrostal,51.1584095200,17.0089604300
pl._Bema,51.1175088800,17.0421978100
Gałczyńskiego,51.0550544200,17.0322110100
Grunwaldzka,51.1150209000,17.0677333000
Jarocińska,51.1419203400,16.9906040500
Karwińska,51.0820457700,17.0769832000
Psie_Pole_(Rondo_Lotników_Polskich),51.1481929100,17.1174114300
Zakrzowska,51.1516515900,17.1156409200
DH_Astra,51.1279632400,16.9762310900
Wołowska,51.1473691300,17.0302713100
most_Osobowicki,51.1331639300,17.0263515200
Renoma,51.1042904300,17.0299979500
Zagłębiowska,51.0740204200,17.0880132600
PETRUSEWICZA,51.0923060000,17.0307410000
Obornicka_(Obwodnica),51.1574756400,17.0094034200
Góra_Kapliczna,51.1512761800,16.9929207400
Gęsia,51.1318919400,17.0877611700
FAT,51.0941263200,16.9783528000
Łukaszowice,51.0160700000,17.0928330000
Białych_Goździków,51.1569269900,17.0993175900
STARODWORSKA_(ZUW),51.0712800000,17.1173540000
KIEŁCZOWSKA_(LZN),51.1465803400,17.1247318700
Trawowa,51.0972703700,16.9493911900
Borowska,51.0893095800,17.0338960000
Gazowa,51.0782827300,17.0688517100
HALLERA,51.0871386900,17.0124994200
KRZYKI,51.0747356600,17.0070886800
Krępicka_-_szkoła,51.1501949100,16.8600396000
PSIE_POLE_(Stacja_kolejowa),51.1496402100,17.1196140500
PETRUSEWICZA,51.0920840000,17.0318030000
Las_Osobowicki,51.1478158900,16.9842128500
Graniczna_(Strachowicka),51.1108012000,16.8985760300
Wolska,51.1469110000,16.8693790000
Nowy_Dwór_(Rogowska),51.1186231100,16.9548696300
Śrubowa,51.1124317600,17.0010101300
RUBCZAKA_(Stacja_kolejowa),51.1433057600,16.8663781800
Łozina_-_Milicka,51.2330553000,17.1773739000
ROD_Mieczyk,51.0638894900,17.0724922200
Samotwór_-_Dębowa,51.1067160000,16.8365920000
Pola,51.1367486200,17.0446982300
Kotowice_-_Główna,51.0249480000,17.2316700000
Kasprowicza,51.1378651500,17.0536707600
Sanocka,51.0932632800,17.0300793500
DWORZEC_AUTOBUSOWY,51.0965745500,17.0329804700
Groblice_II-Kotowicka,51.0136830000,17.1752490000
Armii_Krajowej_(Bogedaina),51.0853469400,17.0652888100
Chociebuska,51.1146730400,16.9580598300
Mydlice_I,51.1607352300,17.2783324400
Bierutowska_75,51.1559648100,17.1406814300
Wilkszyn_-_Miłoszyn,51.1827212000,16.8725008000
Trawowa,51.0970587400,16.9505113100
Krakowiany,51.2641553400,17.1907125500
Wilkszyńska,51.1736440100,16.8862201500
Sulimów,51.0010080000,17.1260740000
Metalowców,51.1322913500,16.9565849600
C.H._Korona,51.1408418900,17.0871082700
PRACZE_ODRZAŃSKIE_(Stacja_kolejowa),51.1713957000,16.9024931000
GRABISZYŃSKA_(Cmentarz),51.0905846700,16.9769745800
MUCHOBÓR_MAŁY_(Stacja_kolejowa),51.1125786600,16.9706042000
Na_Niskich_Łąkach,51.0966795600,17.0566469200
Wilczyce_-_Szkoła,51.1300589700,17.1506012500
Centrum_Zarządzania_Kryzysowego,51.1146256000,16.9718827800
Monte_Cassino,51.1056956200,17.1050499900
GRABISZYŃSKA_(Cmentarz),51.0896217000,16.9766622100
TARNOGAJ,51.0785056000,17.0639519700
Zwycięska,51.0589179100,17.0068889100
KROMERA,51.1322240600,17.0651489300
Północna,51.1570317500,16.9344602800
Hutmen,51.0961267200,16.9859878700
Śrubowa,51.1123145200,17.0010884800
Morwowa,51.0768883600,17.0506457900
GALERIA_DOMINIKAŃSKA,51.1089157400,17.0399095500
PL._GRUNWALDZKI,51.1116227600,17.0599651200
Długołęka_-_Kościół,51.1730691900,17.1924734100
Biskupice_Podgórne_LG_Innotek,51.0181660000,16.8888120000
Radwanice_-_Skrajna,51.0611900000,17.1012110000
Opera,51.1056358700,17.0318566200
Księska,51.0767904900,17.0892144900
Skierniewicka,51.0781529100,17.0149210000
Kamień_II,51.1670425200,17.2191781300
Łosice,51.2165927000,17.2038949000
Opatowicka_nr_85,51.0952330900,17.1224232100
ROD_Oświata,51.1019507300,16.9728020700
Domaszczyn_-_skrzyżowanie,51.1887731000,17.1503844000
PL._GRUNWALDZKI,51.1121887500,17.0633575100
Hermanowska,51.1222790000,16.9558990000
KUŹNIKI_(Stacja_kolejowa),51.1262355100,16.9548581600
Hartmana,51.1603831800,16.8774650100
KRAKOWSKA_(Centrum_handlowe),51.0899701900,17.0648925200
Widawa,51.1753073700,17.0227755900
Krucza_(Mielecka),51.0932560600,17.0024924700
ZAKRZÓW,51.1624766000,17.1251204200
pl._Strzegomski_(Muzeum_Współczesne),51.1132386800,17.0078862500
Bukowskiego,51.0765840000,16.9782130000
KOWALE,51.1289633300,17.1018384000
Pasikurowice-cmentarz,51.2056070000,17.1008910000
Siedlec-skrzyżowanie,51.2340188000,17.1214703100
Park_Wschodni,51.0848852000,17.0722915500
Łozina_-_Wrocławska,51.2303305000,17.1728097000
PSIE_POLE_(Stacja_kolejowa),51.1495443400,17.1189480200
Strachowice_General_Aviation,51.1051401688,16.8988431886
DWORCOWA,51.1011492400,17.0400173500
Wiejska,51.0770027600,16.9641515900
Oławska,51.1086347800,17.0339872300
Narodowe_Forum_Muzyki,51.1081080000,17.0268200000
Wallenroda,51.1561601200,17.1204658300
Brochowska,51.0677280600,17.0944196000
Wiśniowa,51.0832368700,17.0240315000
Ogród_Botaniczny,51.1165953300,17.0520642200
DOMASZCZYN,51.1880759000,17.1648009000
Park_Staromiejski,51.1049990100,17.0371063000
NOWY_DWÓR_(pętla),51.1194915200,16.9517771400
PIECOWICE,51.1445061300,17.2171950400
Kiełczów_-_Boczna,51.1374282200,17.1886397600
Sudecka,51.0847899900,17.0189261000
Turoszowska,51.1527705700,16.9473097800
JANÓWEK_(WOŚ),51.1917403100,16.9060830700
Olsztyńska,51.1393859700,17.0951032000
Sąsiedzka,51.0667437300,16.9946541100
Piwnika_-_Ponurego,51.1495054200,17.1110523200
Kosmonautów_(Nowe_Żerniki),51.1390510000,16.9271760000
Krakowska,51.0927741200,17.0611202900
Park_Tysiąclecia,51.1092177700,16.9415729200
Kotowice_-_Ogrodowa,51.0218300000,17.2313800000
Komuny_Paryskiej,51.1015229100,17.0474334700
Brücknera,51.1384525600,17.0817861900
Żerniki_Wr._-_Kolejowa,51.0301500000,17.0623200000
Jaworowa,51.0815133800,17.0225904300
PSIE_POLE_(Stacja_kolejowa),51.1505801000,17.1205503400
Park_Wschodni,51.0851935000,17.0720408200
Urząd_Wojewódzki,51.1098023400,17.0479983100
Husarska,51.0602018500,17.0012068000
Brochowska,51.0691156800,17.0929395700
Gajowa,51.0917270400,17.0401052200
Kowalska_56,51.1364754100,17.0974021900
Obornicka_(Obwodnica),51.1579494300,17.0099928900
ZACHODNIA_(Stacja_kolejowa),51.1160666300,17.0004452200
KUŹNIKI,51.1238970000,16.9508620000
Twardogórska,51.1527340800,17.0435032200
Marszowicka,51.1630125700,16.8783571200
Kajdasza,51.0538957081,17.0579320993
Pereca,51.1010779000,17.0074396800
Sanocka,51.0933931000,17.0304163200
Krasińskiego,51.1058589600,17.0433408200
Dmowskiego,51.1169654800,17.0236462200
Daszyńskiego,51.1267406800,17.0484465900
Bojanowska,51.1651292500,16.8813582900
Wilczyce_-_Wilczycka,51.1292910800,17.1549483200
OSOBOWICKA_(Cmentarz),51.1351730000,17.0056344200
Starodębowa,51.1673829400,17.1059324800
Partyzantów,51.1063131700,17.0920731300
Średzka,51.1453562200,16.8666079400
Skarbowców,51.0669985300,16.9912763800
Piastowska,51.1162081500,17.0609070400
Żmigrodzka_(Obwodnica),51.1549670100,17.0291782400
Twardogórska,51.1529312900,17.0437008900
Grabiszyńska,51.1024208700,17.0136450500
Budziwojowice,51.2230897200,17.1879813700
Wyszyńskiego,51.1223244700,17.0519629100
Januszkowice,51.2211711000,17.2388715000
DWORZEC_NADODRZE,51.1243923100,17.0340215600
mosty_Mieszczańskie,51.1175254100,17.0255051600
ŁOZINA,51.2324130000,17.1754620000
KRAKOWSKA_(Centrum_handlowe),51.0895698100,17.0657194900
OSOBOWICE,51.1376517300,16.9936403900
Kiełczów_-_Sielska_Dolina,51.1240500000,17.1753750000
GAJ,51.0771603500,17.0399816000
pl._Bema,51.1173949200,17.0409097100
Karwińska,51.0812736800,17.0767333800
Łozina_-_Wrocławska,51.2303482000,17.1727526000
Grabiszyńska,51.1020988200,17.0124409500
Reja,51.1128218300,17.0554092900
Sanocka,51.0932815900,17.0302326400
Bukowskiego,51.0767220000,16.9778300000
Broniewskiego,51.1353940300,17.0364704500
Siechnice_-_CPN_n_ż,51.0399500000,17.1278480000
Pisarzowice_-_Odrzańska,51.2052389000,16.8525611000
Grochowa,51.0971763900,17.0040351300
Biskupice_Podgórne_Dong_Seo/Dong_Yang,51.0207780000,16.8962960000
Grabowa,51.1397849700,16.9222746600
Kolista,51.1332341200,16.9740393900
Radio_i_Telewizja,51.0718578200,17.0060188100
JANÓWEK_(WOŚ),51.1917211000,16.9063005900
GALERIA_DOMINIKAŃSKA,51.1060888000,17.0380072600
Brzezia_Łąka_-_cmentarz,51.1225665700,17.2389121900
Borowa_-_skrzyżowanie,51.1956419000,17.2802120000
Katedra,51.1134442000,17.0502179500
Urząd_Wojewódzki,51.1085221900,17.0502200000
Wilczyce,51.1330209100,17.1428825800
JERZMANOWO_(Cmentarz_I),51.1240939500,16.8850145500
Żmudzka,51.1446806500,17.1409566500
Żernicka_(Stacja_kolejowa),51.1269802100,16.9138502600
Bielany_-_Kwiatowa,51.0333900900,16.9665450000
Strachowicka,51.1236751000,16.9168737800
Prusa,51.1194764100,17.0574045500
pl._Strzegomski_(Muzeum_Współczesne),51.1131478500,17.0069625800
Kolista,51.1330014600,16.9728653000
Kościuszki,51.1002161400,17.0454389000
Krucza,51.0935887800,17.0099333100
Mokrzańska,51.1473094900,16.8541876400
DWORZEC_NADODRZE,51.1243152200,17.0339979800
Wiśniowa,51.0843577600,17.0252801300
Szczodre_-_Szkoła,51.1982979900,17.1896988900
Różanka,51.1393994100,17.0211160300
Wielka,51.0937447000,17.0207507700
Długa,51.1188833900,17.0148667100
PL._JANA_PAWŁA_II,51.1121344400,17.0222294200
Gospodarska,51.1181430000,17.1240820000
Kwiatkowskiego,51.0586784600,16.9557872600
Iwiny_(Rondo),51.0434200000,17.0602720000
Ziemniaczana,51.0532118800,17.0931592200
PL._JANA_PAWŁA_II,51.1112182800,17.0214086700
Grabiszyńska,51.1024615200,17.0145108900
BIERUTOWSKA_(Ośrodek_zdrowia),51.1513698900,17.1293076300
Glinianki,51.1379238300,16.9363732100
OSIEDLE_SOBIESKIEGO_(pętla),51.1590262600,17.1324327000
pl._Zgody,51.0998938400,17.0544041000
Prusa,51.1198623800,17.0562503600
Św._Katarzyna_-_Główna,51.0275000000,17.1168330000
Na_Szańcach,51.1188242300,17.0420423700
Ostrowskiego,51.0952951700,16.9728792200
Pawłowicka,51.1683533300,17.1126890200
Chińska,51.0604299400,17.0832314300
pl._Bema,51.1166631500,17.0417125500
Grudziądzka,51.1379492700,17.0750620300
KLECINA,51.0654071700,16.9874249900
Kościuszki,51.0994126300,17.0451461500
Jedności_Narodowej,51.1216700300,17.0437164400
Topolowa,51.0695955700,17.0801135800
RACŁAWICKA_(pętla),51.0776580000,16.9834980000
PETRUSEWICZA,51.0918588100,17.0305786900
PL._STASZICA,51.1228805000,17.0305476900
PSARY,51.1844221500,17.0284019700
Wojszyce,51.0653971400,17.0322254200
Kozia,51.1575170200,16.9266805100
BARDZKA_(Cmentarz),51.0723033200,17.0529123100
Przedwiośnie_(Stacja_kolejowa),51.1602487800,17.1210092900
Siechnice_-_Zacisze,51.0305400000,17.1503640000
Libelta,51.1094591600,17.1084175700
Mosty_Warszawskie,51.1286346300,17.0560976100
Domaszczyn_-_skrzyżowanie,51.1888449000,17.1504508000
GAJ_-_pętla,51.0767818400,17.0509904200
Sztabowa,51.0881975400,17.0141845400
SAMOTWÓR-PAŁAC,51.1029664400,16.8312571600
Radwanice_-_Mickiewicza,51.0569100000,17.1057840000
Gądowianka,51.1201672100,16.9730231300
BISKUPIN,51.1012573000,17.1091415100
Polkowicka,51.1552629200,16.8730698200
Grawerska,51.1752078700,17.0217788500
Przystankowa,51.0715250900,17.0325755300
Kościelna,51.0636966100,16.9813820000
Byków,51.1920206000,17.2401137000
Wyszyńskiego,51.1226808900,17.0525753700
Łozina_-_Milicka,51.2333800000,17.1775650000
Siechnice,51.0305100000,17.1409310000
Kiełczów_(pętla)/Wrocławska,51.1390512100,17.1812691000
Lubelska,51.1634860400,16.9192652800
Śrubowa,51.1119743200,17.0003038100
Wielkopolska,51.1411474200,16.8869030800
Jarzębinowa,51.0812965700,17.0165659600
Św._Katarzyna_-_szpital,51.0194810000,17.1180680000
Brzezińska,51.1494385600,16.8666212800
JERZMANOWO_(Cmentarz_I),51.1241088600,16.8860090600
Bulwar_Dedala,51.1267875000,16.9629985200
Mydlice_II,51.1625800900,17.2789900000
Radomierzyce,51.0433020000,17.0462480000
PORT_LOTNICZY,51.1097200000,16.8814460000
Domaszczyn-Trzebnicka,51.1889086000,17.1509833000
Śniadeckich,51.1197837900,17.0774629500
DWORZEC_GŁÓWNY,51.1007139500,17.0360707800
Wysoka_Osiedle,51.0532800400,17.0036759900
PL._GRUNWALDZKI,51.1117002800,17.0604315100
Zajezdnia_BOREK,51.0782376500,17.0068459900
Mickiewicza,51.1092717900,17.0747493600
Wysoka-Chabrowa,51.0480900600,17.0035423900
Krępice,51.1533960000,16.8156470000
Dmowskiego,51.1166325900,17.0237171200
Przybyły,51.1088700500,16.9187671100
Radwanice_-_Dębowa,51.0442600000,17.1226830000
Spółdzielcza,51.1027866300,17.1027174900
Pisarzowice_-_Szkolna,51.2097013000,16.8511683000
Malinowa,51.0669667400,17.0105973600
Pasikurowice_-_n/ż,51.2158836700,17.1174768500
DWORZEC_NADODRZE,51.1248538300,17.0348736500
Kiełczówek,51.1194486800,17.1789982800
Złotostocka,51.0771464300,17.0603034800
Katedra,51.1136256800,17.0521276900
ZOO,51.1056143300,17.0774178600
Skarbowców,51.0662541300,16.9893355300
Rysia,51.1285206700,16.9899350800
Weigla_(Szpital),51.0764489300,17.0176764900
DH_Astra,51.1284218300,16.9756709700
Brzezinka_Średzka_-_Główna,51.2158882000,16.8369020000
Orla,51.0800251200,17.0077691200
JERZMANOWO_(pętla),51.1205655600,16.8662508700
Kominiarska-plac_sportowy,51.1753141900,17.0116024200
Kątowa,51.1564894300,17.0442129900
Jedności_Narodowej,51.1216704300,17.0437230400
KROMERA,51.1317605400,17.0651457600
Grabiszyńska,51.1015952500,17.0131843500
Maślicka,51.1491117300,16.9453108400
Kochanowskiego,51.1151185900,17.0734512800
Metalowców,51.1324884700,16.9582692100
Na_Grobli,51.1016847600,17.0677242800
TARNOGAJ,51.0785975300,17.0639382600
Jastrzębia,51.0846358300,17.0112074900
MULICKA,51.1450600000,17.1168390000
Borowska,51.0892957400,17.0341406700
Bierzyce_-_wieś,51.2383927100,17.1845802400
Jabłeczna,51.0783962000,17.0342315100
WAŁBRZYSKA,51.0639551200,16.9795281100
Marchewkowa,51.0664376600,16.9741303100
Rondo_Obrońców_Grodna,51.1648396200,17.0281034400
Na_Szańcach,51.1189024500,17.0420412600
PETRUSEWICZA,51.0917530000,17.0320600000
Brodzka,51.1576467400,16.9216401400
Kopernika,51.1119911300,17.0848445100
LEŚNICA,51.1447892900,16.8718135300
GALERIA_DOMINIKAŃSKA,51.1076956300,17.0396649200
Chopina,51.1168782100,17.0819947300
BARDZKA,51.0839914000,17.0492529200
Pomorska,51.1172673500,17.0320013500
KRZYKI,51.0748613600,17.0072281800
Groblice_-_Kolejowa,51.0124370000,17.1715610000
Nyska,51.0829921100,17.0546832000
Młodych_Techników,51.1127756400,17.0119553900
Żerniki_Wr._-_Kolejowa,51.0302300000,17.0619780000
Poleska,51.1460447200,17.1282584700
Bukowina,51.2107663100,17.1401239400
Rynek,51.1110606000,17.0272088000
Kochanowskiego,51.1150654000,17.0732761300
Wallenroda,51.1549666500,17.1191277600
Pułaskiego,51.0981942500,17.0430250300
Ratyń_-_skrzyżowanie,51.1295846700,16.8477604000
Nowy_Dom,51.0934020400,17.1070655300
Wawrzyniaka,51.0765863700,16.9968549000
Morwowa,51.0756785900,17.0524348500
PL._JANA_PAWŁA_II,51.1120850000,17.0204875700
Przyjaźni,51.0697348700,17.0040088200
Bielany_-_Boczna,51.0373768200,16.9681605600
Broniewskiego,51.1363434500,17.0366867900
Niedźwiedzia,51.1216977200,16.9933435700
Górnickiego,51.1163345900,17.0558727900
Rymarska,51.0793500000,16.9916410000
ZAWALNA,51.1342531700,17.0371479900
Krynicka,51.0796893700,17.0505028800
Popowice,51.1260430400,16.9966930700
KOZANÓW,51.1375588400,16.9688781200
Stadion_Olimpijski,51.1168749500,17.0898967300
Bielany_-_Boczna,51.0378031800,16.9685451600
Arkady_(Capitol),51.1012407300,17.0297595300
DWORZEC_NADODRZE,51.1247465500,17.0348941700
Brzezińska,51.1496508400,16.8667172400
Stadion_Wrocław_(Lotnicza),51.1371491800,16.9410612900
Pasikurowice_-_n/ż,51.2159089100,17.1173187300
Kliniki,51.1093224100,17.0660967800
Wilczyce_-_Dębowa,51.1305210500,17.1633087300
WAŁBRZYSKA,51.0632300400,16.9767633900
Kiełczówek_-_pętla,51.1189967300,17.1862747500
Zagrodnicza,51.1071760100,17.1422417100
Kowale_(Stacja_kolejowa),51.1339367600,17.1022124300
Wiejska,51.0776360200,16.9639160200
Na_Szańcach,51.1193590500,17.0419311100
PL._STASZICA,51.1224894900,17.0304965100
Śniadeckich,51.1201109200,17.0779987400
PSARY,51.1873110000,17.0308790000
Bierdzany,51.0920166300,17.0914006500
Kępińska,51.1444099000,17.0314311400
Rdestowa,51.1109372600,16.8907686000
GALERIA_DOMINIKAŃSKA,51.1084040300,17.0385789900
pl._Zgody,51.0998940500,17.0543140600
Ciechocińska,51.1525570000,16.8834970000
Kościuszki,51.1000415800,17.0444163500
Brzezia_Łąka_-_Główna,51.1231589100,17.2620092900
Os._Przyjaźni,51.0692228100,16.9966602700
Niedźwiedzia,51.1214828200,16.9934177900
Jaworowa,51.0817118000,17.0231520600
Północna,51.1575562100,16.9335171300
STARODWORSKA_(ZUW),51.0713800000,17.1167980000
DWORCOWA,51.1006011500,17.0392713100
KOZANÓW,51.1374775400,16.9683083100
Paulińska,51.1202902400,17.0353334500
Wzgórze_Partyzantów,51.1036847000,17.0372823900
Gęsia,51.1320290400,17.0878363100
Na_Niskich_Łąkach,51.0971004500,17.0560912500
Świstackiego,51.0990054400,17.0501344200
Świdnicka,51.1072061900,17.0326635900
Zagrodnicza,51.1067304600,17.1432352200
Kmieca,51.1046407500,17.1466674300
Trzebnicka,51.1286499100,17.0365318700
most_Milenijny,51.1360049100,16.9983194200
Radwanice_-_Poprzeczna,51.0528900000,17.1100500000
Orla,51.0801037600,17.0080294800
Łozina_-_Nowego_Osiedla_II,51.2332079900,17.1635124600
Krakowska,51.0931094000,17.0606087300
Adamieckiego,51.0732833300,16.9636527200
Zakrzowska,51.1520301100,17.1165644800
Opera,51.1055157100,17.0320637400
Tokary,51.2330720000,17.1403180000
Główna,51.1631701300,16.8966747800
Kiełczowska,51.1455231600,17.1370634200
Janówek,51.1980830000,16.9058919700
Park_Zachodni,51.1287913400,16.9728665600
CENTRUM_HURTU_UL._GIEŁDOWA,51.0682000000,16.9693370000
KŁOKOCZYCE_(pętla),51.1569605300,17.0962815100
Sąsiedzka,51.0667271900,16.9944933100
Piłsudskiego,51.1020379200,17.0253017800
Nowowiejska,51.1243586600,17.0450289200
Borowska,51.0879368200,17.0360526600
Sztabowa,51.0889321500,17.0146463700
FAT,51.0947666500,16.9807672900
Lutynia_Osiedle,51.1372050000,16.7957630000
Graniczna,51.1087178700,16.9092042900
Modra,51.1362553500,16.9667695100
Kiełczów_-_Mleczna,51.1402019600,17.1780840400
Świeradowska,51.0771518800,17.0462618300
Hala_Stulecia,51.1068946800,17.0737202600
Na_Ostatnim_Groszu,51.1225531600,16.9748399600
pl._Orląt_Lwowskich,51.1065124400,17.0217420800
Pawłowicka,51.1696058800,17.1132082300
Uniwersytet_Ekonomiczny,51.0894017200,17.0291905300
Iwiny_(Rondo),51.0427700000,17.0605450000
WOJNÓW_(pętla),51.0947136200,17.1663919400
Poleska,51.1461778800,17.1304934700
Nowowiejska,51.1239173100,17.0441528000
GRABISZYNEK,51.0906694700,16.9889329100
Brzezia_Łąka_-_cmentarz,51.1227209200,17.2391994100
Przedwiośnie_(Stacja_kolejowa),51.1596641900,17.1215061800
LEŚNICA_-_Hermes,51.1458711500,16.8663056000
Gałów_-_Przedszkole,51.1100928700,16.8156050000
Zarembowicza,51.1079148144,16.8994459011
Radwanice_-_Mickiewicza,51.0569100000,17.1059690000
Brochowska,51.0690124800,17.0948041300
pl._Zgody,51.1006393300,17.0531732500
ROD_Zgoda,51.0662839500,17.0592868000
Bierutowska,51.1541496000,17.1367611200
Racławicka,51.0814048600,17.0002057700
MIŃSKA_(Rondo_Rotm._Pileckiego),51.1075314500,16.9495754800
Klimasa,51.0801847400,17.0626517100
Trestno,51.0758000000,17.1456490000
Daszyńskiego,51.1263300000,17.0476616300
Zimowa,51.0706458300,16.9987564800
pl._Legionów,51.1048312500,17.0225798600
Borowska,51.0880667700,17.0364739000
DWORZEC_NADODRZE,51.1247390100,17.0338341400
OPATOWICE,51.0949183300,17.1286193500
PIECOWICE,51.1444156300,17.2168718500
pl._Orląt_Lwowskich,51.1071331900,17.0193938800
Piastowska,51.1162080000,17.0609890100
Raków_-_skrzyżowanie,51.1678916000,17.2757303700
Kwidzyńska,51.1316188000,17.0794718900
GAJ_-_pętla,51.0771230900,17.0495971700
Adamieckiego,51.0742591700,16.9629950300
Żmudzka,51.1454284000,17.1427060700
Widawa,51.1752920900,17.0217570600
Kościuszki,51.1001978000,17.0452882600
SĘPOLNO,51.1139437200,17.1036990900
Małopolska_(Ośrodek_dla_niewidomych),51.1376960800,16.8987096800
Lutynia_Osiedle,51.1374230000,16.7957840000
Młodych_Techników,51.1128750200,17.0119350800
Paulińska,51.1209707300,17.0350993300
Wilczyce_-_Sosnowa,51.1316349100,17.1681809800
Reja,51.1124185400,17.0569279300
Psie_Pole,51.1456250000,17.1110370000
Kotowice_II-Spacerowa/Leśna,51.0254380000,17.2226880000
Siechnice_-_Szkolna,51.0335820000,17.1472330000
Piastowska,51.1158164800,17.0614917600
Karłowicza,51.1169145100,17.0860589800
KOZANÓW_(Dokerska),51.1411263700,16.9640126500
Jabłeczna,51.0777534300,17.0338284800
Maślicka_-_Osiedle,51.1474924300,16.9477391900
Magellana,51.1134611700,17.1222761100
Świeradowska,51.0768454300,17.0479991100
Mydlice_II,51.1621800900,17.2790310000
Szybowcowa,51.1293877300,16.9652179400
Jeleniogórska,51.1451916100,16.8784282200
Dobroszycka,51.1514553900,17.1282492000
PL._GRUNWALDZKI,51.1124589100,17.0608282000
Ogród_Botaniczny,51.1171567400,17.0514722200
Metalowców,51.1330889400,16.9592179100
Gajowicka,51.0879790300,17.0067096800
pl._Bema,51.1169782800,17.0433691300
Siechnice_-_Wiadukt,51.0357600000,17.1364420000
Bierzyce,51.2360076000,17.1840852200
Żmudzka,51.1453473100,17.1426858900
Prusa,51.1198444600,17.0563684700
Orla,51.0801599200,17.0084930900
Borowa_-_szkoła,51.1891701200,17.2791587300
Miodowa,51.1351482500,16.8487416100
DWORZEC_AUTOBUSOWY,51.0972692700,17.0365797600
Drukarska,51.0900688900,17.0202333600
PL._GRUNWALDZKI,51.1119574400,17.0625496500
Jutrosińska,51.1470221400,17.0419950600
Pl._SOLIDARNOŚCI,51.1134095900,17.0179614400
Konduktorska,51.0662080000,17.0549460000
Pietrzykowice,51.1229591200,17.2324348500
Śnieżna,51.1495061000,16.8789305100
Kosmonautów_(Szpital),51.1420698800,16.9050148800
Park_Stabłowicki,51.1596774500,16.8936900200
